username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Fox5NY,9229672,New York,2023-01-19 05:25:16,A homeless man has owers and workers at local businesses in a Queens neighborhood scared for their safety.  https://t.co/LPQaRYNlCd,1,True Anthem,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 05:24:07,@nathanfletcher Who should end up homeless?,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 05:23:12,@ML_Philosophy Let me count the ways.,0,Twitter for Android,
Megan macleod,4609196954,"Manhattan, NY",2023-01-19 05:22:45,@Dianne4justice @SheilaHensley California will come back but the problem is we have to make housing affordable and… https://t.co/Y3IoDeLPvO,0,Twitter for iPhone,
Mike Friedmann,62066569,"New York, NY",2023-01-19 05:06:47,@Santos4Congress You stole money from a homeless veteran whose dog had cancer.,0,Twitter for iPhone,
Wyatt Feegrado,829201565714112517,"New York, NY",2023-01-19 04:50:21,"The new PC way to say Homeless is Person Experiencing Homelessness

It’s a nice sentiment…but at what point is it j… https://t.co/VFuJphvKMU",2,Twitter for iPhone,
GregXB,16092711,"New York, USA",2023-01-19 04:50:03,It's one thing to lie about your qualifications and history. It's quite another to steal $3k from a homeless vet's… https://t.co/2pC1lsEaZX,0,Twitter Web App,
Andreas 🌊 🌊 🌊,15582696,New York City,2023-01-19 04:41:40,"There's a special place in the 9th circle of Hell reserved for anyone who cons a disabled, homeless #veteran out of… https://t.co/gRGcAMzLzZ",1,Twitter Web App,
I STAND WITH USA🇺🇸🌹🦅⚾️🔫🗽🍎🥧🍔📺💰,1131737708701847552,New York,2023-01-19 04:25:53,@SteveMaur @htk_athletics @ProudElephantUS LOL imagine thinking only republicans protect the rich🤣 And I hate to br… https://t.co/8qTqOdg8eN,0,Twitter Web App,
Wear A Mask,1354449530998190086,"Manhattan, NY",2023-01-19 04:16:20,@AllIsFreeForMe @RaiderHooven @kurteichenwald @Target I don’t believe people should be homeless because they don’t… https://t.co/nUcRBCenBs,0,Twitter for iPhone,
Spectrum News NY1,43425975,New York City,2023-01-19 04:15:03,A formerly homeless New Yorker finds rehabilitation through art therapy. https://t.co/Ue3szybpDk,5,SocialNewsDesk,
J E F E,3307459369,Uptown,2023-01-19 03:56:08,Yo I think this lady on the train thought I was homeless and couldn’t feed my daughter 🥹,0,Twitter for iPhone,
The Daily Beast,16012783,"New York, NY",2023-01-19 03:54:05,Collier Gwin was officially charged with misdemeanor battery for the Jan. 9 attack. https://t.co/qzNhKKhJCB,8,SocialFlow,
Chief Checkahoe,150144861,"New York, USA",2023-01-19 03:51:35,For perspective: I was attacked by a homeless man and his pit bull in broad daylight earlier in my pregnancy and th… https://t.co/4Vc0WKl7rm,0,Twitter for iPhone,
Safety Net Project of the Urban Justice Center,2924492874,"New York, NY",2023-01-19 03:47:55,"Karim Walker said CityFHEPS' biggest issues are the 90-day wait, paperwork delays, &amp; income discrimination.

“We ha… https://t.co/cFQuKwKqBC",9,Twitter for Android,
Daniel Di Martino 🇺🇸🇻🇪,387472346,"New York, USA",2023-01-19 03:40:13,@femonomics NYC already provides free housing by law to all who need it. They can choose to live in a shelter and n… https://t.co/upyKMBtGnT,0,Twitter for Android,
Caillou Borden,4620477495,"New York, USA",2023-01-19 03:31:41,With the amount of money that NYC taxpayers alone spends on the NYPD we could've zero homeless people in the entire… https://t.co/fzMBkA7bkM,0,Twitter Web App,
Wear A Mask,1354449530998190086,"Manhattan, NY",2023-01-19 03:21:06,@AllIsFreeForMe @RaiderHooven @kurteichenwald @Target LOL you really think that? I’ve managed companies while being… https://t.co/x8oZYf0yea,0,Twitter for iPhone,
The Epoch Times,29097819,"New York, USA",2023-01-19 03:20:00,"“This will help provide greater transparency on homelessness spending, and metrics on how our city’s performing on… https://t.co/mxLDFdFmRm",9,Twitter Web App,
✨💕 Sober Babygirl 💕✨,847382107705954306,"New York, USA",2023-01-19 03:10:10,"I have helped out homeless people many times. Bought them food, gave them things they needed. If I can help out, I will. 🙏",0,Twitter for iPhone,
Alexander Hamilton,769340688790130690,"New York, NY",2023-01-19 03:09:06,"An arrest warrant has been issued for Collier Gwin, the man caught on video spraying a homeless woman with a hose.… https://t.co/pl0gYaOT5M",0,Twitter Web App,
jon ben-menachem,874659674536194048,"New York, NY",2023-01-19 03:05:24,"We’re back in 1999 and Giuliani is mayor again, except now he’s hawking crypto and vegan food https://t.co/VP3g2eLyEi",0,Twitter for iPhone,
Hannibal Barca,1594494859997376513,"New York, USA",2023-01-19 03:04:42,@RabbiKeirMahane @ClownWorld_ I don’t want mentally ill homeless people shrieking and defecating on themselves either.,0,Twitter for iPhone,
TheXYGhost,728950666492809216,"Brooklyn, NY",2023-01-19 03:04:19,"▪️You Were Homeless And Hungry When I Met YOU… – (From: JustPearlyClips)▪️

🔺https://t.co/6gUg1pu3tU🔺",0,IFTTT,
Aaron Carr,201124169,"New York, NY",2023-01-19 03:04:17,"Criminalization may move the homeless around. But after they’re done being moved around/criminalized, they’re still… https://t.co/E54CFpjPCB",0,Twitter Web App,
The New Republic,82689705,"New York, NY",2023-01-19 03:04:06,Rich Osthoff was living with his dying dog in a tent in an abandoned chicken coop on the side of a New Jersey highw… https://t.co/QKh1yJJRqU,119,Echobox,
jon ben-menachem,874659674536194048,"New York, NY",2023-01-19 03:02:08,Cop mayor rolls out new initiative to burden homeless people with criminal legal debt that can lead to jail time if… https://t.co/RnUlxCCmLI,11,Twitter for iPhone,
NYPD NEWS,17393196,New York City,2023-01-19 02:57:12,"@nypost Over the last 10 months, our teams including Homeless Services, Sanitation, and other city agencies have vi… https://t.co/4VmT9J3SvO",0,Twitter Web App,
Wear A Mask,1354449530998190086,"Manhattan, NY",2023-01-19 02:56:04,@AllIsFreeForMe @RaiderHooven @kurteichenwald @Target No one can ethically own a business while their homeless empl… https://t.co/vqhUbDg7ti,0,Twitter for iPhone,
Dom,193026871,"New York, USA",2023-01-19 02:56:02,@DailyLoud Are James Hardens feet homeless?,125,Twitter for iPhone,
NYPD NEWS,17393196,New York City,2023-01-19 02:50:40,"Over the last 10 months, our teams including Homeless Services, Sanitation, and other city agencies have visited th… https://t.co/LzTQKDW4Ft",1,Twitter Web App,
WesternQueensLand,17941941,"ÜT: 40.740808,-73.8951992",2023-01-19 02:44:34,"The homeless man sits on the uptown train
He’s ridden ever since the dawn of time
When he started this trip he felt… https://t.co/nioeI8jbz6",0,Twitter for iPhone,
stafford gregoire,22980116,"LIC, NY",2023-01-19 02:43:12,"The homeless man sits on the uptown train
He’s ridden ever since the dawn of time
When he started this trip he felt… https://t.co/iTp09OAZVo",0,Twitter for iPhone,
WesternQueensLand,17941941,"ÜT: 40.740808,-73.8951992",2023-01-19 02:41:50,"The homeless man sits on the uptown train
He’s ridden ever since the dawn of time
When he started this trip he felt… https://t.co/g0Rs2UIe22",0,Instagram,"{'type': 'Point', 'coordinates': [-73.9067035, 40.73866613]}"
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 02:36:28,"@KellyMDoran Ie., it's superficially funny, but it's not really funny at all.",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 02:35:09,"@KellyMDoran In fact, the NYC DHS shelter system is so generous it will give you a psychiatric diagnosis even if yo… https://t.co/dJqLChFtMi",0,Twitter for Android,
Human acting,255350036,Brooklyn USA,2023-01-19 02:34:56,"They arrested that stupid, evil man in San Francisco for assaulting that homeless woman",0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 02:30:35,"@KellyMDoran There's more than that. #RightToShelter does not imply a right 2 food, medical care, mental health car… https://t.co/oURVzJUQln",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 02:18:32,"@sphanna50 @KellyMDoran @mi34779646 I met a guy with a PhD at #BellevueShelter, but in finance. He told me there we… https://t.co/8b8mdqGeYk",0,Twitter for Android,
Preserve Our Brooklyn Neighborhoods,981549221940727813,"Fort Greene, Brooklyn",2023-01-19 02:18:08,"Homeless shelter developer lists Cobble Hill townhouse for $9.4 million

Um this Alain Kodsi?

""Kodsi, admitted as… https://t.co/YKJ47BBLdA",2,Twitter Web App,
HOMELESS AMERICA,966031684725440512,"New York, USA",2023-01-19 02:17:08,"California pastor gets jail time for using homeless in benefits fraud scheme: 'Appalling abuse of power'
https://t.co/AClVObUzzB",1,Twitter Web App,
HOMELESS AMERICA,966031684725440512,"New York, USA",2023-01-19 02:16:24,"LA approves $50 million in emergency funding for Mayor Bass' homeless initiative.
https://t.co/5PiXVu7UWN",1,Twitter Web App,
Jack,93799113,New York ,2023-01-19 02:14:27,"@CamboGuru @Jkylebass @Frank_solarwind @GretaThunberg Do u really think it matters? 
Until these mega factories emi… https://t.co/XhG15l3U1q",0,Twitter for Android,
HOMELESS AMERICA,966031684725440512,"New York, USA",2023-01-19 02:13:24,"MnDOT, Minneapolis officials clear out another homeless encampment.
https://t.co/vhfttmvuwd",1,Twitter Web App,
HOMELESS AMERICA,966031684725440512,"New York, USA",2023-01-19 02:12:43,EDWARDSVILLE –Madison County is set to connect people experiencing homelessness with services and goods later this… https://t.co/DVZDUOvMJs,0,Twitter Web App,
Intelligencer,45565185,"New York, NY",2023-01-19 02:03:29,"“You’re going to bring every homeless person to the hospital, and we’re going to fix it? There’s no room in the sys… https://t.co/XdwQGg1e5n",0,SocialFlow,
JQ LLC,1392942973499936768,Queens,2023-01-19 01:59:35,@CabanD22 Never mind you green lighted a luxury public housing development in your district that surely contributed… https://t.co/EAAV59mBJa,0,Twitter for Android,
Ronald,3426959379,"Manhattan, NY",2023-01-19 01:59:18,Watch this city councilman's heated exchange with citizen who doesn't want to help homeless https://t.co/Jvk7D4ptp0,0,Twitter for iPhone,
Sons of Killmonger & Disciple of Dark Brandon,1519675042237489157,NYC,2023-01-19 01:55:40,@TheRealFancyGrl @peachisyummy I want him unemployed &amp; homeless by Monday,0,Twitter for iPhone,
Mikey,2760961457,New York ,2023-01-19 01:43:43,@AdamKinzinger And stole from a homeless vet whose dog died @AdamKinzinger https://t.co/GxtrWFGblx,1,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 01:41:34,"@estarianne @ahouse4all That's unusual. What happens with homeless kids in LA? Are they taken from their parents, d… https://t.co/40F933a4eA",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 01:39:00,"@No1RDunn @estarianne @ahouse4all Short answer: Yes.

Long answer: Judging by mayors de Blasio, Adams, Breed, Garce… https://t.co/Jl3EOq3qE2",0,Twitter for Android,
Jason Bennett,312441873,"New York, USA",2023-01-19 01:34:31,@nathanfletcher No one -- period -- needs to be homeless in the United States. We've spent 10 times the money for o… https://t.co/dO4eQUYSH0,0,Twitter for iPhone,
Vonn,3520188396,NEW YORK,2023-01-19 01:34:05,@Livinrentfree_ This is a one year thing lol then next year I’m gonna act unaccomplished and homeless to get a husband,0,Twitter Web App,
Carla Hall D'Ambra,15041185,New York,2023-01-19 01:30:37,Homeless N.J. veteran says Rep. George Santos stole GoFundMe donations for his dying dog https://t.co/aBop716oSH,0,Twitter for iPhone,
Rick James,45060176,NYC,2023-01-19 01:27:14,@CBSNews @NYPDTips @NYPDHateCrimes Caught this homeless man following me or rather he was waiting for me to show up… https://t.co/hMcvYtmDID,0,Twitter for iPhone,
AYo Esq.,46010899,"New York, NY",2023-01-19 01:26:29,"So…. McKinley is homeless, but thought it would be a good time to look for a wife?? Sir why don’t you look for an a… https://t.co/3d5uOo4NGI",4,Twitter for iPhone,
jimmy Carter’s BFF,26948270,"Brooklyn, NY",2023-01-19 01:26:22,Now why would you sign up to married when you’re homeless  #mafs https://t.co/k3vOYlsdrm,1,Twitter for iPhone,
Mikey,2760961457,New York ,2023-01-19 01:22:41,@Santos4Congress robbed a homeless vet and it killed the vet’s dog. @RepRitchie  #GeorgeSantos… https://t.co/BiGzfVdl7K,0,Twitter for iPhone,
Ryan Hickey,414479993,New York,2023-01-19 01:17:27,"Cruel and devoid of any positive vision to house homeless folks. 

But I guess when all you have is a hammer, every… https://t.co/oz0WaQFBZm",3,Twitter for iPhone,
SoccerAmerica,37944783,"New York, NY",2023-01-19 00:53:07,Lisa Wrightsman of @StreetSoccerUSA on bringing the @homelesswrldcup to Sacramento @LWrightsman… https://t.co/ayXNhpu5xb,1,SoccerAmerica,
Matt Murdock|RP| Blind Otter Arc,1571937148101615617,"Hell's Kitchen, NYC",2023-01-19 00:44:17,@THEHAWKDUDE_ - and cranny of Hell's Kitchen but he used the cane as a grounding tool to keep him focused. Also Fog… https://t.co/dL2PBbUaAY,0,Twitter Web App,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 00:41:17,"@heavymannersart @_maxgranger ""I'm light, they're heavy with all that riot gear. No miracle here"", said the monk an… https://t.co/tObJXaXiW8",0,Twitter for Android,
Loren Molloy,287927001,"New York, USA",2023-01-19 00:40:01,"Help save lives this winter just by sharing and donating!!
 https://t.co/Ub2ZpY0GYO #GoFundMe",0,Twitter for iPhone,
anton 🇺🇦🇺🇦🇺🇦,228317729,New York,2023-01-19 00:25:54,"I am sure it applies to many groups. Syrians. Palestinians, Iranians. Minorities. Homeless people.",0,Twitter for iPhone,
CatLady12,1422827797454729216,"Manhattan, NY",2023-01-19 00:24:24,This is really terrible and all those cats together with her will be homeless. When you fill out the paperwork and… https://t.co/UWDYWezQgZ,9,Twitter for Android,
Still Hopeful,1379928018819411972,"New York, USA",2023-01-19 00:21:03,Homeless N.J. veteran says Rep. George Santos stole GoFundMe donations for his dying dog https://t.co/LapJKbgrDJ,0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 00:14:10,@davenewworld_2 What happened to the sheriff?,0,Twitter for Android,
Blue Lives Matter 💎,3127947520,NEW YORK,2023-01-19 00:14:00,Homeless veteran charged with hate crime for New Year's Eve anti-Asian attack in NYC https://t.co/HaKtARtcc4,1,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 00:13:51,"@jenny_idesign @rackanneruin @davenewworld_2 Such training programs are ""bad for morale"".",0,Twitter for Android,
The New Republic,82689705,"New York, NY",2023-01-19 00:12:21,"Every day, @prem_thakker wakes up, thinking it can’t get worse for George Santos. Every day, he’s proven wrong. Tod… https://t.co/HaFHABrqBK",3,Echobox,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 00:11:40,@em_magining Why would it be in Palantir's interest to fund a #CriminalizationOfHomelessness initiative? Does it ha… https://t.co/94bmExkOe2,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-19 00:03:01,"@GovKathyHochul Judge LaSalle may be smart and knowledgeable, and he did get a fair process. He also got 3 votes in… https://t.co/cbHF0YRRbH",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 23:59:45,"@HousekeysAction @EleniVSarris The more things change, the more they stay the same.",0,Twitter for Android,
BIG GUCCI,1367586831227908098,"Queens, NY",2023-01-18 23:51:21,I would live in a closet with my dog I would starve in order for my dog to eat would be homeless before I give my d… https://t.co/jvVuwsLP5G,2,Twitter for iPhone,
Nicky Frank,6355882,"New York City (or Tremont, ME)",2023-01-18 23:50:20,@VVertuccio I don’t understand how you think this would work? Do you think DHS is just going to pick up a homeless… https://t.co/C6by1BeFHD,0,Twitter for iPhone,
Spectrum News NY1,43425975,New York City,2023-01-18 23:45:01,"Up to one-third of people in New York City homeless shelters are eligible for city-funded housing vouchers, adminis… https://t.co/P7RsVEV1yW",1,SocialNewsDesk,
cherie.laiken.king 🌻🌻🌻,76147467,"Brooklyn, NY",2023-01-18 23:40:02,Watch this city councilman's heated exchange with citizen who doesn't want to help homeless https://t.co/2w7XsJVh2Y,0,Twitter for iPhone,
WNYC 🎙,6576492,New York City,2023-01-18 23:34:35,The general welfare committee’s oversight hearing comes at a time when the city is facing an affordable housing cri… https://t.co/z02PgQ26UL,1,TweetDeck,
Gothamist,810424,"New York, NY",2023-01-18 23:34:32,The general welfare committee’s oversight hearing comes at a time when the city is facing an affordable housing cri… https://t.co/q0RFNGSgvQ,3,TweetDeck,
judy gitlin,462534375,new york,2023-01-18 23:18:40,Santos scammed $ from a Go Fund Me fund for a homeless vet whose disability dog needed surgery. We've seen immorali… https://t.co/mXNVZUdQCZ,0,Twitter Web App,
Mark Chiusano,962585492,"Brooklyn, NY",2023-01-18 23:18:32,"Lots of Santos news in The Point today. First, we looked into his claim about a homeless help effort he said his mo… https://t.co/OscMwwGtBh",17,Twitter for iPhone,
Safety Net Project of the Urban Justice Center,2924492874,"New York, NY",2023-01-18 23:09:54,"Being homeless is not a crime, but under @NYCMayor, it is being treated as one.

https://t.co/K8HKacNOBR",8,Twitter Web App,
Dominique 😜😜,243759667,"Brooklyn, NY",2023-01-18 22:59:02,@PrincessPharynx 🤣🤣🤣🤣 deadass but if she had a good mother would she be homeless??? 🤔🤔🤣🤣,0,Twitter for Android,
The Gift of Chess,1482314657507467269,"New York, USA",2023-01-18 22:58:51,Chess has the unique power to convert the lobby of a homeless shelter into a place of purpose. https://t.co/OgEVglOiQu,12,Twitter for iPhone,
NBA's Denny Blanco 🏀🇬🇭,1458534222545707012,New York City,2023-01-18 22:53:39,This is why we have homeless people.  This is why people are leaving NYC.  A truck depot is needed more than qualit… https://t.co/K1F8Tcyvlu,0,Twitter for Android,
Malc,254130182,"Brooklyn, NY",2023-01-18 22:49:14,@Joey_Walsh Most of the criminals look either mentally ill or homeless… you actually think this has anything to do with it? Lmao.,0,Twitter for iPhone,
World News Tonight,86141342,New York,2023-01-18 22:42:24,New York City Mayor Eric Adams contended that the city's strategy for combating homeless and mental health issues n… https://t.co/TTMwCc6i4T,4,SocialFlow,
The New Republic,82689705,"New York, NY",2023-01-18 22:34:43,"“Sapphire is not a candidate for this surgery [sic] the funds are moved to the next animal in need,” Anthony Devold… https://t.co/o1HxgZJ07S",6,Echobox,
NYCT Subway,66379182,New York City,2023-01-18 22:33:44,"@petekachu Hi Peter, we will alert NYPD and NYC Dept of Homeless Services about this person. If they can find them,… https://t.co/3negIWZMkS",0,Verint Messaging,
mrlogun,1580307711199150081,"New York, USA",2023-01-18 22:30:41,@thebishyouhate @silentkil_er I guess I also do want to push back a little as what you said isn’t the full truth. I… https://t.co/XMIfAbt9ER,0,Twitter for iPhone,
Jacob Silverman,4011928402,NYC,2023-01-18 22:26:38,"""You’re gonna give a ticket to a homeless person who has no resources to get money except asking for it or stealing… https://t.co/lLQVcJWd6n",6,Twitter Web App,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:25:10,"@OtraSomeoneInLA What does the law say? In NY state, government-funded shelters must feed 3 meals a day, private shelters at least 2.",0,Twitter for Android,
Miss Mood Swing 1995 ^_^,804804918,"New York, NY",2023-01-18 22:24:30,@PoppaKing23 I’m on the same journey so I feel you 🙏🏼🙏🏼🙏🏼🙏🏼 I was straight up homeless a few years ago down in the… https://t.co/s0DyWoCZFi,0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:21:11,"@ElsieSJoseph1 Sign your name inside when they aren't looking, if you haven't already.",0,Twitter for Android,
Ben Carlos Thypin,14106059,"New York, USA",2023-01-18 22:20:48,NYC’s housing crisis encapsulated in one headline https://t.co/ewzMVG9PAH https://t.co/NdsZN0jWmb,3,Twitter for iPhone,
Logan,3376814433,Brooklyn,2023-01-18 22:20:40,"States/municipalities have no issue rapidly mobilizing public resources to clear homeless encampments, but when it… https://t.co/9E1rKXypBm",0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:19:47,@JimiHeifetz @ahouse4all @ClaudetteGGibs1 @pthny has been telling that for years. Nobody in the city government listens.,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:17:54,@estarianne @ahouse4all Pretty much all of our thinking about homelessness is devoted to getting people into a posi… https://t.co/BeGFgBs6X7,0,Twitter for Android,
Andrew Fine,580813788,New York City,2023-01-18 22:16:40,"The status quo of banning new housing + spending billions on homeless shelters is a bad combo.

(This guy has also… https://t.co/CSDg4x05lq",0,Twitter Web App,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:14:55,"@estarianne @ahouse4all Most homeless people are kids. The second largest group are their parents, who can't work b… https://t.co/TH0vZlrYsD",1,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:13:14,@ahouse4all @EleniVSarris And his mental-health advisor wants the legislature to give them even more… https://t.co/HFzPe1YjfI,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-18 22:11:48,"@ahouse4all @EleniVSarris And yet there are hordes of politicians, even from the so-called Democratic party, who se… https://t.co/CcjKT3CULA",4,Twitter for Android,
AmoMama USA,985790200478666753,"New York, USA",2023-01-18 22:05:21,"Couple Who Met in Homeless Shelter Run $1.8M Business Together 8 Years Later – Story of the Day
https://t.co/HGnz95oqJu",0,poster_api,
Chris,382621367,New York ,2023-01-18 21:58:54,"And now we found he even steals money from sick dogs, vets, and the homeless.. is this with the GOP stands for now?… https://t.co/fIJFqK7ES8",1,Twitter Web App,
ILoveMyWifeAlways,587926686,Bronx,2023-01-18 21:55:58,All the advocates &amp; free lawyers who help the #homeless in #NYC have abandoned them to help the migrants. #NYC has… https://t.co/dV4KzIfvke,2,Twitter for Android,
ILoveMyWifeAlways,587926686,Bronx,2023-01-18 21:54:00,Yet again the blatant disrespect the @NYCMayor has towards the #Homeless now he wants to put a 2 billion dollar pla… https://t.co/GbrmqSKTlt,3,Twitter for Android,
Vincent Fox,3122658171,New York City,2023-01-18 21:53:47,"Right. I believe that number for the homeless is higher then 550,000. And we can’t even take care of our veterans b… https://t.co/QsXd73bjh4",0,Twitter for iPhone,
David Arthur Baker,18442659,NYC,2023-01-18 21:44:45,"@atensnut Always has been, since the days his smear, gotcha, one-sided, illegal videos of Willowbrook got Carey to… https://t.co/YTl390QDjn",0,Twitter for iPad,
Professor James,931650749997768704,NYC,2023-01-18 21:35:03,@ClownWorld_ homeless homeless homeless Porsche homeless homeless homeless,0,Twitter for iPhone,
Whitney Hu 胡安行,87384843,"Brooklyn, NY",2023-01-18 21:15:54,"i know technically different budgets but in context for scale, last year we couldn’t get 250m for the homeless acce… https://t.co/KjMJID7JXl",5,Twitter for iPhone,
Ash J,809115114,"Brooklyn, NYC",2023-01-18 21:13:21,"A disabled, homeless veteran needed $3,000 to pay for surgery for his service dog Sapphire, who had a huge stomach… https://t.co/ULDvCapLo8",4,Twitter Web App,
JeanMichel leTennier,488589970,New York,2023-01-18 21:06:56,WITH thousands in the street homeless.. you can't make this stupidity up.. https://t.co/aVrK4Re529,0,Twitter for Android,
on1vasa,2368964942,NYC,2023-01-18 21:06:15,@CarlinaRivera @galeabrewer @mvelaznyc @Lynn4NYC @RitaJosephNYC @OswaldFeliz Lol- the CM who bombed her district wi… https://t.co/VNk8s7y3d3,0,Twitter for iPhone,
NYC Health + Hospitals,65073830,"New York, NY",2023-01-18 21:00:32,"Through #HousingForHealth, the T Building at NYC Health + Hospitals/Queens was converted into 200 apartments, 75 of… https://t.co/6A6oI44gpb",4,Twitter Ads,
✨⡷•ΞЯIC🌓LФУD•⢾🔭,77997260,New York,2023-01-18 20:56:24,"Wow. @Santos4Congress is not just a liar, thief, and cheat, but he stole money from a homeless veteran's GoFundMe t… https://t.co/j9zUTf2l3P",0,Twitter for Android,
Economic Hardship Reporting Project,518593549,"New York, NY",2023-01-18 20:37:41,"“‘This isn’t some Robin Hood shit,’ Jennifer Bennetch said. ‘It’s just common sense—empty house, homeless person, p… https://t.co/3ejzJysDVr",4,Twitter for iPhone,
Lovee Laneè,1304483022738042880,"Manhattan, NY",2023-01-18 20:35:55,@NYCMayor you so worried about police budget and millions in overtime when NYC playgrounds and parks have become li… https://t.co/MQQmkmOCTh,0,Twitter Web App,
🦋Melissa Marie🦋,37821989,"New York, USA",2023-01-18 20:15:36,Feel a little pretty today even if I’m dressed like a homeless man today 😅 https://t.co/lFayIhms4S,0,Twitter for iPhone,
CHANEL CHLOE CELINE,1352329411,"Bronx, USA",2023-01-18 20:15:00,"Fashion so funny, we went from dressing like we going to brunch, to dressing like we homeless to dressing like we t… https://t.co/ZGffB3TNIZ",0,Twitter for iPhone,
Josie Olivo,927288078456250369,"New York, NY",2023-01-18 20:12:49,"There's a scene show that is happening here in the library.
1/18/23 3:02 PM

Will Smith
Desiree Godsell
Told me the… https://t.co/IDZ3w7bbXR",0,Twitter Web App,
mrlogun,1580307711199150081,"New York, USA",2023-01-18 20:11:25,@2jase I lived w 5 in 800 sq ft aprtmnt w parents that never worked. Lazy! I worked on farms @13 &amp; haven’t stopped… https://t.co/bUmlDKFJ8R,0,Twitter for iPhone,
corina,1225983693321359361,"New York, USA",2023-01-18 20:08:51,@based_seattle Not sure why we are worried about housing illegal immigrants when our own people are homeless.,0,Twitter for iPhone,
TalkRadio 77 WABC,104567779,"New York, NY",2023-01-18 20:06:19,.@RudyGiuliani talk about Mayor #EricAdams' treatment of the homeless population in #NYC and more on 'The Rudy Giul… https://t.co/UkIpahmXlz,80,Twitter Web App,
ICPH,133829438,"New York, NY",2023-01-18 20:01:20,January is National Poverty in America Awareness Month. Read about how NYC’s True Cost of Living Measure can impact… https://t.co/aQQ02LvTYU,0,Hootsuite Inc.,
Community Leader Matthew Morgan,68356175,"Brooklyn, NY",2023-01-18 19:57:09,"@AvatarJunior94 @Julio_Rosas11 We should definitely clearly prioritize with this issue that is clearly broken. 

Bu… https://t.co/gNIARHWYEg",0,Twitter for iPhone,
normaltattoos,865370518689546240,"Brooklyn, NY",2023-01-18 19:54:20,"I think if you wear a t shirt or hat advertising a current politician on either side of the aisle, and you’re not c… https://t.co/MRmP1WCCWU",0,Twitter for iPhone,
nacho libra,480987719,"New York, USA",2023-01-18 19:52:27,Bell Hooks just snatched my wig and called me homeless. This book is amazing.,0,Twitter for iPhone,
Anthony Ruggiero,835816450455711744,"Bronx, NY",2023-01-18 19:47:12,"@SilverBurnerAG @trixareforlibs It might be, considering Finland used to have the same number of homeless people as… https://t.co/1bBNectSSk",0,Twitter for Android,
CDF-NY,703596572,New York,2023-01-18 19:44:09,Our YouthNPower colleague Amal is testifying at #CityCouncil about #Housing for #Homeless youth &amp; young people leav… https://t.co/zmpfmMma9x,5,Twitter Web App,
tommy,412819458,The Bronx ,2023-01-18 19:40:13,MTA police the fakest job ever lmfaooooooooo they look the other way when homeless people act crazy 😭😭,0,Twitter for iPhone,
Ellen Kadin,47834003,"New York, NY",2023-01-18 19:39:38,It gets worse every day. Santos chose yet another fake name — a Jewish-sounding one to better fundraise off Jews —… https://t.co/p1YvKxpXGG,2,Twitter for iPhone,
Jesse Peretz,20587075,nyc,2023-01-18 19:37:52,"""Give me your tired, your poor, your huddled masses yearning to breathe free, the wretched refuse of your teeming s… https://t.co/wEltdx46Xs",0,TweetDeck,
Ryzen1125,1323435031038201856,"Brooklyn, NY",2023-01-18 19:29:33,"Investigate him right now. This is very disgusting that he'd steal $3,000 from a homeless veteran. Money that was s… https://t.co/XJcmv6kaYx",0,Twitter Web App,
Crain's New York,18995454,"New York, NY",2023-01-18 19:26:02,Homeless shelter developer lists Cobble Hill townhouse for $9.4 million https://t.co/h1h8HSMkCr,0,Hootsuite Inc.,
Mr Howard,18812312,NYC,2023-01-18 19:07:56,New York's Democratic governor going all the way for a right wing judge who wants to make more of us homeless. https://t.co/q19RPFbGHr,2,Twitter Web App,
Kosher Plug,4357416197,NYC,2023-01-18 19:05:57,"Charities donated:

St Jude's (0.1eth)
Coalition for Homeless (0.1eth)
Doctors without Borders (.1eth)",0,Twitter Web App,
